,									     Title, Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Rated Energy,Duration,Modular,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
276,Tanbara Pumped Hydro Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Tamahara Dam (玉原ダム) is a rock-fill embankment dam on a Tone River tributary in Gunma Prefecture of Japan. It is located 14 km (9 mi) north of Numata. It creates the upper reservoir for the 1,200 MW Tamahara Pumped Storage Power Station (玉原発電所). Construction began in 1973 and the dam was complete in 1981 while the power station was commissioned in 1986. It is 116 m (381 ft) tall and withholds a reservoir with a storage capacity of 14,800,000 m3 (11,999 acre·ft). Of that capacity, 13,000,000 m3 (10,539 acre·ft) is active (or useful) for power generation. The lower reservoir for the pumped-storage power station is created by the Fujiwara Dam, located 4 km (2 mi) to the northwest on another Tone River tributary. Power is generated during periods of high energy demand and pumping occurs during times when energy demand is low such as at night. The power station contains four 300 MW reversible Francis turbine pump-generators which serve to both pump water and generate electricity. The upper Tamahara Reservoir is at an elevation of 1,177 m (3,862 ft) and the lower Fujiwara Reservoir is at 651 m (2,136 ft) which affords the power station an effective hydraulic head of 518 m (1,699 ft). When pumping, the pump-generators can move up to 210 m3/s (7,416 cu ft/s) of water and when generating, they discharge up to 276 m3/s (9,747 cu ft/s).  http://en.wikipedia.org/wiki/Tamahara_Dam  http://www.jepic.or.jp/en/data/EPIJJapanData.pdf  http://www.suiryoku.com/gallery/gunma/tanbara/tanbara.html",1200000.0,,,,36.786266499999996,139.16,,"Electric Energy Time Shift, Electric Supply Capacity, ",Tone-gun,Gunma Prefecture,Japan,,01.01.1982,,,,,Investor Owned,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Kisenyama Pumped Storage Plant,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Using Lake Hōō as the lower reservoir, water is pumped up to the upper reservoir via two pump-generators. The upper reservoir is created by a rock-fill dam 34°53′42″N 135°51′13″E that is 91 m (299 ft) high, 255 m (837 ft) long and has a crest width of 11 m (36 ft). The dam also has structural volume of 2,338,000 m3 (82,565,691 cu ft) and withholds a reservoir of 7,227,000 m3 (5,859 acre·ft) of which 5,408,000 m3 (4,384 acre·ft) is active storage. From the upper reservoir, water can be released back down to the power station 34°53′30″N 135°51′34″E where the two 233 MW reversible Francis turbine pump-generators use it for power production.  This process can be repeated and generation usually occurs during peak usage periods. The high water level at the upper reservoir is 296 m (971 ft) above sea level while it is 78.5 m (258 ft) ASL in the lower reservoir. This affords the power station an effective hydraulic head of 219.35 m (720 ft). Its discharge capacity is 248 m3/s (8,758 cu ft/s). The first generator of the pumped-storage power station was operational in January 1970 and the second in July of that year. It has a maximum output of 466 MW.  http://www.fepc.or.jp/english/energy_electricity/location/hydroelectric/  http://www.jepic.or.jp/en/data/EPIJJapanData.pdf    http://en.wikipedia.org/wiki/Amagase_Dam",466000.0,,,,34.884460600000004,135.8,,"Electric Energy Time Shift, Electric Supply Capacity, ",Uji,Kyoto,Japan,,01.07.1970,,,,Kansai Electric Power Company (KEPCO),Investor Owned,,,,0.0,,0.0,0.0,,,DD.38.YYYY 17:38:18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Yagisawa Pumped Hydro Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"The Yagisawa dam has a height of 131 meters and length of 352 meters. The dam impounds the Tone River and forms a reservoir with a capacity of 204,300,000 m³, catchment area of 167.4 km², and surface area of 570 hectares.  http://www3.toshiba.co.jp/power/english/hydro/products/pump/storage.htm",240000.0,,,,36.6786996,139.0,,"Electric Energy Time Shift, Electric Supply Capacity, ",Minakami,Gunma Prefecture,Japan,,01.01.1990,,,,,Public Owned,Primary Distribution,,,0.0,,0.0,0.0,,,DD.01.YYYY 22:01:50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Takami Pumped Hydro Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Environmentally friendly hydroelectric power is well suited to Japan&#039;s unique topographical characteristics and climate, which provides abundant rainfall. Although hydroelectric power was once a main source of energy, the ratio of hydroelectric to thermal power has been reversed since 1959. Hydroelectric power plants can quickly be adjusted, and this makes hydroelectricity ideal for the role of compensating for potential shortfalls to meet peak demand. Pumped storage hydroelectric power plants, which pump in water during low-demand evening hours and use it to generate power during peak hours, have become the mainstream of hydroelectric power generation in recent years in Japan.",200000.0,,,,43.0620958,141.35,,"Electric Energy Time Shift, Electric Supply Capacity, ",Sapporo,Hokkaidō,Japan,23.11.2013,,,,,Hokkaido Electric Power Company,Investor Owned,Primary Distribution,,,0.0,,0.0,0.0,,,DD.36.YYYY 17:36:50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Okawachi Pumped Hydro Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Environmentally friendly hydroelectric power is well suited to Japan&#039;s unique topographical characteristics and climate, which provides abundant rainfall. Although hydroelectric power was once a main source of energy, the ratio of hydroelectric to thermal power has been reversed since 1959. Hydroelectric power plants can quickly be adjusted, and this makes hydroelectricity ideal for the role of compensating for potential shortfalls to meet peak demand. Pumped storage hydroelectric power plants, which pump in water during low-demand evening hours and use it to generate power during peak hours, have become the mainstream of hydroelectric power generation in recent years in Japan.  http://www.hitachipowersystems.us/supportingdocs/forbus/hpsa/technical_papers/brochures/Hitachi_Hydroelectric_Equipment.pdf  http://en.wikipedia.org/wiki/Hydroelectricity_in_Japan#List_of_hydroelectric_power_stations  http://www.fepc.or.jp/english/library/electricity_eview_japan/__icsFiles/afieldfile/2009/04/02/erj2009_18.pdf",1280.0,,,,34.0237394,131.93,,"Electric Energy Time Shift, Electric Supply Capacity, ",Okawachi,Yamaguchi,Japan,,01.01.1995,,,,Kansai Electric Power Company (KEPCO),Investor Owned,Primary Distribution,,,0.0,,0.0,0.0,,,DD.16.YYYY 22:16:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Kannagawa Pumped Hydro Plant no.3 - 6,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"The Kannagawa Hydropower Plant (神流川発電所) is partially operational. This entry details the capacity that is currently under construction with expected commissioning of 4X470 MW turbines in 2022.   The power plant utilizes the Minamiaiki River along with an upper and lower reservoir created by two dams, the upper Minamiaiki Dam and the lower Ueno Dam. The power station in between the two dams will contain six 470 MW pump-generators for a total installed capacity of 2,820 MW. When completed, the plant will have the second-largest (after Bath County Pumped Storage Station) pumped-storage power capacity in the world.  The company says Units 1 and 2 are the first in the world to use a &quot;split runner,&quot; which enables simultaneous operation of both the pump and turbine blade. Co-developed with Toshiba, the technology increases the output by 20 MW per unit.  http://www.jepic.or.jp/en/data/EPIJ2012Japan%20data.pdf",1880000.0,,,,36.0359852,138.55,,"Black Start, Frequency Regulation, Electric Supply Capacity, Electric Energy Time Shift, Electric Supply Reserve Capacity - Spinning, ",Minamiaiki,Nagano,Japan,,01.01.2020,,,,,Investor Owned,,,Tokyo Electric Power Company (TEPCO),0.0,,0.0,0.0,,,DD.06.YYYY 22:06:54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Numappara Pumped Hydro Power Plant,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Under an effective head of 478m, this pumped storage power plant has an installed capacity of 675MW. The upper pond, created taking  advantage of the natural topography, is entirely lined with asphalt. Due to the high pressure under the high head, the lower part of the three penstocks are made of 70kg/mm2 high-tensile steel with a maximum thickness of 34mm.  Environmentally friendly hydroelectric power is well suited to Japan&#039;s unique topographical characteristics and climate, which provides abundant rainfall. Although hydroelectric power was once a main source of energy, the ratio of hydroelectric to thermal power has been reversed since 1959. Hydroelectric power plants can quickly be adjusted, and this makes hydroelectricity ideal for the role of compensating for potential shortfalls to meet peak demand. Pumped storage hydroelectric power plants, which pump in water during low-demand evening hours and use it to generate power during peak hours, have become the mainstream of hydroelectric power generation in recent years in Japan.  http://www.jpower.co.jp/english/international/consultation/detail_old/se_as_japan21.pdf  http://www.jepic.or.jp/en/data/EPIJJapanData.pdf",675000.0,,,,36.0,138.0,,"Electric Energy Time Shift, Electric Supply Capacity, ",Tochigi Prefecture,Honshu,Japan,,01.06.1973,01.12.1969,,,,Investor Owned,,,"Electric Power Development Co., Ltd.(J-Power)",0.0,,0.0,0.0,,,DD.28.YYYY 22:28:26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Okikuyotsu (Okukiyotsu) No. 2 Pumped Hydro Storage Plant,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Okukiyotsu No.2 enlarged the existing Okukiyotsu pumped storage power plant from 1,000MW to 1,600MW. This project uses two existing dams without any modification. The new waterway such as intake, headrace tunnel, surge tank, penstock, tailrace  tunnel, another surge tank and outlet were installed in the layout almost parallelled with existing waterway. The powerhouse is located downstream of the lower reservoir adjacent to the existing powerhouse. This project has two generators; one is of conventional type of 429 rpm and the other has adjustable speed machine from 407 rpm to 450 rpm.    http://www.jpower.co.jp/english/ir/pdf/fact05e.pdf  http://www.jepic.or.jp/en/data/EPIJJapanData.pdf  http://www3.toshiba.co.jp/power/english/hydro/products/pump/index02_3.htm",600000.0,,,,36.0,138.0,,"Electric Energy Time Shift, Electric Supply Capacity, ",Niigata Prefecture,Honshū,Japan,,01.01.1996,01.10.1992,,,,Investor Owned,,,"Electric Power Development Co., Ltd.(J-Power)",0.0,,0.0,0.0,,,DD.17.YYYY 23:17:51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Okikuyotsu (Okukiyotsu) Pumped Hydro Storage Power Plant,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"This pumped storage power plant consists of two reservoirs both created by dams on the adjacent rivers, two 823m-long headrace tunnels and a powerhouse with an installed capacity of 1,000 MW. Perpendicular to the pumped storage plant, the powerhouse was built on the ground immediately down-stream of the rock fill dam of the lower reservoir. The geological formation around the dam which is hydro-thermal altered the and site did not allow the construction of underground structure.    http://www.jpower.co.jp/english/ir/pdf/fact05e.pdf  http://www.jepic.or.jp/en/data/EPIJJapanData.pdf",1000000.0,,,,36.0,138.0,,"Electric Energy Time Shift, Electric Supply Capacity, ",Niigata Prefecture,Honshū,Japan,,01.01.1982,01.05.1972,,,,Investor Owned,,,"Electric Power Development Co., Ltd.(J-Power)",0.0,,0.0,0.0,,,DD.14.YYYY 23:14:21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Ikehara Pumped  Hydro Power Plant,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Ikehara Project is located on the Kitayama River which is a main tributary of the Shingu River, and consists of a concrete arch dam with a height of 111m and a reservoir with an effective storage capacity of 220.1x106m3. This reservoir serves as the upper reservoir in relation to the existing lower one at Nanairo Reservoir. Utilizing the effective head of 120.5m between both  reservoirs, Ikehara pumped-storage power plant generates a maximum output of 350 MW.  http://www.jpower.co.jp/english/international/facilities/index.html",350000.0,,,,34.042190999999995,135.98,,"Electric Energy Time Shift, Electric Supply Capacity, ",Ikehara,Nara,Japan,,01.01.1965,01.03.1962,,,,Investor Owned,,,"Electric Power Development Co., Ltd.(J-Power)",0.0,,0.0,0.0,,,DD.01.YYYY 18:01:49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Nagano Pumped Hydro Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Environmentally friendly hydroelectric power is well suited to Japan&#039;s unique topographical characteristics and climate, which provides abundant rainfall. Although hydroelectric power was once a main source of energy, the ratio of hydroelectric to thermal power has been reversed since 1959. Hydroelectric power plants can quickly be adjusted, and this makes hydroelectricity ideal for the role of compensating for potential shortfalls to meet peak demand. Pumped storage hydroelectric power plants, which pump in water during low-demand evening hours and use it to generate power during peak hours, have become the mainstream of hydroelectric power generation in recent years in Japan.  http://www.jpower.co.jp/english/international/facilities/index.html",220000.0,,,,36.6485496,138.19,,"Electric Supply Capacity, Electric Energy Time Shift, ",Nagano,Nagano,Japan,,01.01.1968,01.04.1965,,,,Investor Owned,,,"Electric Power Development Co., Ltd.(J-Power)",0.0,,0.0,0.0,,,DD.33.YYYY 22:33:54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Mazegawa Daiichi Pumped Hydro Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Environmentally friendly hydroelectric power is well suited to Japan&#039;s unique topographical characteristics and climate, which provides abundant rainfall. Although hydroelectric power was once a main source of energy, the ratio of hydroelectric to thermal power has been reversed since 1959. Hydroelectric power plants can quickly be adjusted, and this makes hydroelectricity ideal for the role of compensating for potential shortfalls to meet peak demand. Pumped storage hydroelectric power plants, which pump in water during low-demand evening hours and use it to generate power during peak hours, have become the mainstream of hydroelectric power generation in recent years in Japan.  http://www.fepc.or.jp/english/energy_electricity/location/hydroelectric/  http://www.industcards.com/ps-japan.htm",288000.0,,,,35.4232984,136.76,,"Electric Energy Time Shift, Electric Supply Capacity, ",Gifu,Gifu Prefecture,Japan,,01.06.1976,,,,,Investor Owned,,,,0.0,"MWh 421,420 (2009)",0.0,0.0,,,DD.27.YYYY 22:27:51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Okumino Pumped Hydro Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Environmentally friendly hydroelectric power is well suited to Japan&#039;s unique topographical characteristics and climate, which provides abundant rainfall. Although hydroelectric power was once a main source of energy, the ratio of hydroelectric to thermal power has been reversed since 1959. Hydroelectric power plants can quickly be adjusted, and this makes hydroelectricity ideal for the role of compensating for potential shortfalls to meet peak demand. Pumped storage hydroelectric power plants, which pump in water during low-demand evening hours and use it to generate power during peak hours, have become the mainstream of hydroelectric power generation in recent years in Japan.  http://www.jepic.or.jp/en/data/EPIJJapanData.pdf",1500000.0,,,,36.6485496,138.19,,"Electric Energy Time Shift, Electric Supply Capacity, ",Nagano,Nagano,Japan,,01.11.1995,,,,,Investor Owned,,,,0.0,,0.0,0.0,,,DD.43.YYYY 23:43:15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Okuyahagi No. 1 Pumped Hydro Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Environmentally friendly hydroelectric power is well suited to Japan&#039;s unique topographical characteristics and climate, which provides abundant rainfall. Although hydroelectric power was once a main source of energy, the ratio of hydroelectric to thermal power has been reversed since 1959. Hydroelectric power plants can quickly be adjusted, and this makes hydroelectricity ideal for the role of compensating for potential shortfalls to meet peak demand. Pumped storage hydroelectric power plants, which pump in water during low-demand evening hours and use it to generate power during peak hours, have become the mainstream of hydroelectric power generation in recent years in Japan.  http://www.fepc.or.jp/english/energy_electricity/location/hydroelectric/  http://www.industcards.com/ps-japan.htm",317000.0,,,,35.1801883,136.91,,"Electric Energy Time Shift, Electric Supply Capacity, ",Asahi-cho Higashikamo-gun,Aichi,Japan,,01.02.1981,01.02.1981,,,,Investor Owned,,,,0.0,,0.0,0.0,,,DD.37.YYYY 18:37:43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Okuyahagi No. 2 Pumped Hydro Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Environmentally friendly hydroelectric power is well suited to Japan&#039;s unique topographical characteristics and climate, which provides abundant rainfall. Although hydroelectric power was once a main source of energy, the ratio of hydroelectric to thermal power has been reversed since 1959. Hydroelectric power plants can quickly be adjusted, and this makes hydroelectricity ideal for the role of compensating for potential shortfalls to meet peak demand. Pumped storage hydroelectric power plants, which pump in water during low-demand evening hours and use it to generate power during peak hours, have become the mainstream of hydroelectric power generation in recent years in Japan.  http://www.fepc.or.jp/english/energy_electricity/location/hydroelectric/  http://www.industcards.com/ps-japan.htm",780000.0,,,,35.1801883,136.91,,"Electric Supply Capacity, Electric Energy Time Shift, ",Asahi-cho Higashikamo-gun,Aichi,Japan,,01.02.1981,,,,,Investor Owned,,,,0.0,,0.0,0.0,,,DD.26.YYYY 22:26:58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Takane Daiichi Pumped Hydro Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Environmentally friendly hydroelectric power is well suited to Japan&#039;s unique topographical characteristics and climate, which provides abundant rainfall. Although hydroelectric power was once a main source of energy, the ratio of hydroelectric to thermal power has been reversed since 1959. Hydroelectric power plants can quickly be adjusted, and this makes hydroelectricity ideal for the role of compensating for potential shortfalls to meet peak demand. Pumped storage hydroelectric power plants, which pump in water during low-demand evening hours and use it to generate power during peak hours, have become the mainstream of hydroelectric power generation in recent years in Japan.  http://www.fepc.or.jp/english/library/electricity_eview_japan/__icsFiles/afieldfile/2013/03/28/2013ERJ_16_17.pdf",340000.0,,,,35.6473601,138.64,,"Electric Energy Time Shift, Electric Supply Capacity, ",Fuefuki,Yamanashi,Japan,,01.11.1969,,,,,Investor Owned,,,,0.0,,0.0,0.0,,,DD.27.YYYY 22:27:11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Niikappu Pumped Hydro Power Plant,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"Environmentally friendly hydroelectric power is well suited to Japan&#039;s unique topographical characteristics and climate, which provides abundant rainfall. Although hydroelectric power was once a main source of energy, the ratio of hydroelectric to thermal power has been reversed since 1959. Hydroelectric power plants can quickly be adjusted, and this makes hydroelectricity ideal for the role of compensating for potential shortfalls to meet peak demand. Pumped storage hydroelectric power plants, which pump in water during low-demand evening hours and use it to generate power during peak hours, have become the mainstream of hydroelectric power generation in recent years in Japan.  http://www.fepc.or.jp/english/energy_electricity/location/hydroelectric/",200000.0,,,,42.3624055,142.32,,"Electric Supply Capacity, Electric Energy Time Shift, ",Niikappu,Hokkaido,Japan,,01.11.1974,,,,Hokkaido Electric Power Company,Investor Owned,,,,0.0,,0.0,0.0,,,DD.36.YYYY 17:36:22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Ova Spin Pumped Hydro Storage Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"The Ova Spin Pumped Hydro Power Station has a live storage capacity of 6.24 million m³, a lake area of 0.34 km², top water level at 1,630 meters above sea level, and a minimum water level pf 1,600 meters above sea level.",47000.0,,,,46.7004826,10.09,,"Electric Energy Time Shift, Electric Supply Capacity, ",Zernez,Grisons,Switzerland,13.11.2013,,,,,,,Transmission,,,0.0,,0.0,0.0,,,DD.52.YYYY 21:52:22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Lago Bianco Pumped Hydro Storage Power Station,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"In the upper Puschlav Repower plans to implement a 1,000-megawatt pumped storage plant . The powerful system takes the place of the former &quot;Project 95&quot;, and was developed together with environmental organizations as an alternative to the earlier expansion options. The future pumped storage plant uses the Lago Bianco on the Bernina Pass and the Lake Poschiavo as storage. By a 18 km long pressure tunnel on the right side of the valley of the Poschiavo and a 2.5-kilometer-long pressure tunnel, the water reaches the main power station at Camp Martin on Poschiavo . The connection to the power grid via the existing international 380-kilovolt line. Repower has submitted the concession project in 2010. End of October, the population of the municipality Poschiavo has approved the concession contracts at the polls with 65% in favor. On 13 December 2010, where the municipal assembly of Pontresina Lagobianco clear green light for the project. If the concessions are approved by the State, then start the project approval process. The construction period is about six to seven years.",1000000.0,,,,46.3265,10.06,,"Electric Energy Time Shift, Electric Supply Capacity, ",Poschiavo,Grisons,Switzerland,13.12.2010,,,,,,,,,,0.0,,0.0,0.0,,,DD.14.YYYY 17:14:23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Ferrera Pumped Hydro Storage Power Plant,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"In the underground central Ferrera stored in the Valle di Lei reservoir water level of the uppermost slope through turbines and subsequently passed through the transfer tunnel Ferrera Sufers Sufers in the reservoir. The cavern is 143 m long, 29 m wide and - measured in the First - 24 m high. To the cavern include a 180 m long access tunnel, the underwater castle, a cable tunnel and several other studs for the inlet and outlet of the water and for ventilation. With a maximum gradient of 524 m can in three high-pressure Francis turbines, 45 m 3 / s are processed. Pelton turbines today are so large gap still common, the installation of Francis turbines, the construction of the center, a pioneering achievement. Due to the seasonal storage in the Valle di Lei, it is possible to move a large part of the production from summer to winter. For this, the water level will drop the top on the one hand retained in memory during the summer and on the other hand pumped water from the equalization tank or reservoir Ferrera Sufers. The three groups in the horizontal axis machines Pumpspeicherwerk Ferrera serve not only to generate electricity: The generators are also engines for storage pumps, which pump the jam in the equalization tank Ferrera water from the intermediate catchment area of the Valle di Lei. With two vertical-feed pumps in the basement, water can be pumped from the reservoir into the equalization tank Sufers Ferrera and to the memory pumps. Thus, it is possible to largely adapt production to consumption.  http://physicshydropower.wikispaces.com/&quot;",185000.0,,,,46.5301934,9.45,,"Electric Energy Time Shift, Electric Supply Capacity, ",Ragn de Ferrera,Graubünden,Switzerland,13.11.2013,,,,,,,,,,0.0,,0.0,0.0,,,DD.57.YYYY 06:57:08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Tierfehd (Nestil) Pumped Hydro Storage ,Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Open-loop Pumped Hydro Storage,Operational,"The Linth–Limmern Power Stations are a system of hydroelectric power stations located south of Linthal in the canton of Glarus, Switzerland. Using five reservoirs and three power stations at steep variations in altitude, the scheme currently has an installed capacity of 479.8 MW. Construction on the Limmern Dam and Linth–Limmern Power Stations began in 1957. The Limmern Dam was complete in 1963 and the power stations were all operational by 1968. By 2009, the 140 MW pumped-storage component between Lake Limmern and Tierfehd was commissioned. In 2010 construction began on the Linthal 2015 project, which is the addition of a 1,000 MW pumped-storage component between Lake Mutt and Lake Limmern. This also includes an expansion of Lake Mutt and the Tierfehd Balancing Reservoir.  http://en.wikipedia.org/wiki/Linth%E2%80%93Limmern_Power_Stations  http://www.renewableenergyworld.com/rea/news/article/2009/07/hydropower-in-europe-current-status-future-opportunities",141000.0,,,,46.878482399999996,8.98,,"Electric Energy Time Shift, Electric Supply Capacity, ",Tierfehd,8783 Glarus Süd,Switzerland,13.11.2013,,,,,,,Transmission,,,0.0,,0.0,0.0,,,DD.46.YYYY 21:46:03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
