,									     Title, Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Rated Energy,Duration,Modular,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
754,NGK NaS: Kita-Tama Ichigo Water Reclamation Center,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"The Bureau of Sewerage, Tokyo Metropolitan Government launched an ambitious response to the Kyoto Protocol. The Bureau accounted for 45% of all the greenhouse gas emissions generated by the Tokyo Metropolitan Government, and sought to reduce emissions by instituting a number of energy efficiency measures and incorporating sodium batteries.    The Kita-Tama Ichigo Water Reclamation Center&#039;s ESS consists of a 1 MW NGK Insulators Ltd. NaS unit. The system provides load leveling and backup power.",1000.0,,,,35.6564348,139.51,,"Electric Bill Management, Electric Energy Time Shift, ",Fuchu City,Tokyo,Japan,,01.04.2007,,,,Tokyo Electric Power Company (TEPCO),Investor Owned,,,,0.0,,0.0,0.0,,,DD.45.YYYY 21:45:27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,NGK NaS: Hitachi Automotive Plant,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"The Hitachi Automotive Systems Group&#039;s ESS consists of 4 x 2 MW NGK Insulators Ltd. NaS units. The system performs load leveling and backup power. When installed in 2003, this was one of the largest energy storage systems in the world.",9600.0,,,,36.396614899999996,140.53,,"Electric Bill Management, Electric Energy Time Shift, ",Hitachinaka,Ibaraki Prefecture,Japan,,01.07.2004,,,,,,,,,0.0,,0.0,0.0,,,DD.45.YYYY 21:45:44,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,"Terna Storage Lab 1, Sardinia (6)",Electro-chemical,Sodium based Battery,Sodium-nickel-chloride Battery,Operational,"The project goal is to increase the security of electricity systems in Sicily and Sardinia with the installation of storage systems for a total 40 MW capacity. The project is divided into two phases. Phase 1, called “Storage Lab”, plans the installation of two multi-technology power plants (different storage technologies and at least 8 different commercial products) for a total 16 MW in Sicily and Sardinia. Based on the results of phase 1, additional 24 MW will be installed with the use of the most promising technologies. The Storage Lab batteries will be supplied by Italian and foreign companies. Storage Lab will not only support for the safe management of the electricity grid, but also host activities to develop Smart Grid applications. Italian and foreign universities and research centers will be part of such challenging activities.",1200.0,,,,41.0,9.0,,"Black Start, Frequency Regulation, Transmission Support, Transmission upgrades due to wind, Voltage Support, ",Codrongianos,Sardinia,Italy,02.10.2012,31.12.2014,18.02.2014,,,Terna S.p.A.,Investor Owned,Transmission,,,12.0,,0.0,0.0,,,DD.00.YYYY 21:00:35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
766,"Terna Storage Lab 1, Sardinia (7)",Electro-chemical,Sodium based Battery,Sodium-nickel-chloride Battery,Operational,"The project goal is to increase the security of electricity systems in Sicily and Sardinia with the installation of storage systems for a total 40 MW capacity. The project is divided into two phases. Phase 1, called “Storage Lab”, plans the installation of two multi-technology power plants (different storage technologies and at least 8 different commercial products) for a total 16 MW in Sicily and Sardinia. Based on the results of phase 1, additional 24 MW will be installed with the use of the most promising technologies. The Storage Lab batteries will be supplied by Italian and foreign companies. Storage Lab will not only support for the safe management of the electricity grid, but also host activities to develop Smart Grid applications. Italian and foreign universities and research centers will be part of such challenging activities.",1000.0,,,,41.0,9.0,,"Black Start, Frequency Regulation, Transmission Support, Transmission upgrades due to wind, Voltage Support, ",Codrongianos,Sardinia,Italy,02.10.2012,31.12.2014,18.02.2014,,,Terna,Investor Owned,Transmission,,,12.0,,0.0,0.0,,,DD.53.YYYY 16:53:17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
770,"Terna Storage Lab 2, Sicily (5)",Electro-chemical,Sodium based Battery,Sodium-nickel-chloride Battery,Operational,"The project goal is to increase the security of electricity systems in Sicily and Sardinia with the installation of storage systems for a total 40 MW capacity. The project is divided into two phases. Phase 1, called “Storage Lab”, plans the installation of two multi-technology power plants (different storage technologies and at least 8 different commercial products) for a total 16 MW in Sicily and Sardinia. Based on the results of phase 1, additional 24 MW will be installed with the use of the most promising technologies. The Storage Lab batteries will be supplied by Italian and foreign companies. Storage Lab will not only support for the safe management of the electricity grid, but also host activities to develop Smart Grid applications. Italian and foreign universities and research centers will be part of such challenging activities.",1200.0,,,,38.0,14.0,,"Black Start, Frequency Regulation, Transmission Support, Transmission upgrades due to wind, Voltage Support, ",Ciminna,Sicily,Italy,02.10.2012,01.02.2015,23.05.2014,,,Terna S.p.A,Investor Owned,Transmission,,,12.0,,0.0,0.0,,,DD.59.YYYY 20:59:47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
779,Terna SANC Project (1),Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"NGK Insulators, Ltd.and Terna S.p.A, Italy&#039;s largest transmission system operator (TSO) came to a framework agreement for supply of a NaS battery system. This represents the first large scale NaS battery energy storage system installation in European grid system.  According to the framework agreement, maximum quantity equal to 70,000 kW (490,000 kWh for 7 hours discharge) of the NaS battery system will be supplied for installation in the Italian transmission grid. The first phase order under this agreement is expected with the volume of 35,000 kW (245,000 kWh) for about 100 million euros.  TERNA plans to utilize the NaS battery at a substation in order to balance the demand and supply of electricity instantaneously and stabilize the transmission grid for optimum performance under the massive increase of intermittent renewable energy.",12000.0,,,,41.0760492,15.15,,"Frequency Regulation, Transmission Congestion Relief, Voltage Support, ",Flumeri,Campania,Italy,02.10.2012,31.12.2014,01.03.2014,,,Terna S.p.A.,Investor Owned,Transmission,,,12.0,,0.0,0.0,,,DD.11.YYYY 12:11:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
780,Terna SANC Project (2),Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"NGK Insulators, Ltd.and Terna S.p.A, Italy&#039;s largest transmission system operator (TSO) came to a framework agreement for supply of a NaS battery system. This represents the first large scale NaS battery energy storage system installation in European grid system.  According to the framework agreement, maximum quantity equal to 70,000 kW (490,000 kWh for 7 hours discharge) of the NaS battery system will be supplied for installation in the Italian transmission grid. The first phase order under this agreement is expected with the volume of 35,000 kW (245,000 kWh) for about 100 million euros.  TERNA plans to utilize the NaS battery at a substation in order to balance the demand and supply of electricity instantaneously and stabilize the transmission grid for optimum performance under the massive increase of intermittent renewable energy.",12000.0,,,,41.2993991,15.09,,"Frequency Regulation, Transmission Congestion Relief, Voltage Support, ",Miscano,Campania,Italy,02.10.2012,31.12.2014,20.01.2014,,,Terna S.p.A.,Investor Owned,Transmission,,,12.0,,0.0,0.0,,,DD.12.YYYY 12:12:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
781,Terna SANC Project (3),Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"NGK Insulators, Ltd.and Terna S.p.A, Italy&#039;s largest transmission system operator (TSO) came to a framework agreement for supply of a NaS battery system. This represents the first large scale NaS battery energy storage system installation in European grid system.  According to the framework agreement, maximum quantity equal to 70,000 kW (490,000 kWh for 7 hours discharge) of the NaS battery system will be supplied for installation in the Italian transmission grid. The first phase order under this agreement is expected with the volume of 35,000 kW (245,000 kWh) for about 100 million euros.  TERNA plans to utilize the NaS battery at a substation in order to balance the demand and supply of electricity instantaneously and stabilize the transmission grid for optimum performance under the massive increase of intermittent renewable energy.",10800.0,,,,41.091134100000005,15.3,,"Frequency Regulation, Transmission Congestion Relief, Voltage Support, ",Scampitella,Campania,Italy,02.10.2012,01.05.2015,31.07.2014,,,Terna S.p.A.,Investor Owned,Transmission,,,12.0,,0.0,0.0,,,DD.13.YYYY 12:13:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
799,Miyako Island Mega-Solar Demo: NaS,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"The project was aimed at understanding what impacts the widespread introduction of solar power generation, whose output fluctuates widely, would have on the power transmission and distribution network (grid) and verifying the control function that benefits grid stabilization using secondary batteries. The system utilizes 8 sets of 0.5 MW NaS batteries.",4000.0,,,,24.730068,125.42,,"Frequency Regulation, Onsite Renewable Generation Shifting, Renewables Capacity Firming, ",Miyakojima,Okinawa Prefecture,Japan,,15.10.2010,,,,Okinawa Electric Power Company,Investor Owned,Transmission,"4 MW Solar PV, Wind, Thermal Plant",,0.0,,0.0,0.0,NEDO,,DD.42.YYYY 21:42:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,ADWEA NaS BESS,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,The Abu Dhabi Water and Electricity Authority (ADWEA) has successfully deployed a Battery Energy Storage System (BESS) which is connected to the Abu Dhabi electricity grid. This is a milestone and one of the many Smart Grid initiatives being implemented in the Sector that will contribute to accomplishing the 2030 vision of having a fully integrated &quot;SMART UTILITY&quot;. The ADWEA BESS are one of the energy management systems used for purposes of leveling the electricity load curve in order to reduce the high cost of running peak load electrical generation. Such benefit is accomplished by storing excess available energy at night and injecting such energy back into the electrical grid during the day. The implementation of the BESS also develops a reserved distributed generation for emergency supply and contributes to the spinning reserve.,8000.0,,,,24.466667,54.37,,"Electric Energy Time Shift, ",Abu Dhabi,Abu Dhabi,United Arab Emirates,,01.01.2010,,,,Abu Dhabi Water &amp; Electricity Authority,,,,,0.0,,0.0,0.0,,,DD.43.YYYY 21:43:20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,Annobon Island Microgrid,Electro-chemical,Sodium based Battery,Sodium-nickel-chloride Battery,Operational,"Africa’s Largest Self Sufficient Solar Microgrid Project Created through Technologies from MAECI, GE and Princeton Power Systems. The government of Equatorial Guinea selected MAECI Solar, a division of Management and Economic Consulting, Inc., in collaboration with GE Power &amp;amp; Water and Princeton Power Systems, Inc., to install a 5 megawatt (MW) solar microgrid system on Annobon Province, an island off Equatorial Guinea in west central Africa. The solar microgrid will feature 5 MW solar modules and system integration by MAECI, energy management system and controls from Princeton Power Systems and energy storage from GE. The island-wide microgrid will provide reliable, predictable power, supply enough electricity to handle 100 percent of the island’s current energy demand and be the largest self-sufficient solar project on the continent of Africa.",5000.0,,,,-1.4221087,5.62,,"Grid-Connected Commercial (Reliability &amp; Quality), Grid-Connected Residential (Reliability), Microgrid Capability, ",Annonbon Island,Annonbon Island,Equatorial Guinea,01.09.2013,01.10.2014,01.10.2014,,,,,,5 MW PV,MAECI,0.0,,0.0,0.0,,,DD.28.YYYY 03:28:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,SCE Catalina Island Energy Storage,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"The isolated electrical system on Santa Catalina Island has daily load variations from approximately 2 MW in the very early morning to approximately 5 MW in the late afternoon. SCE’s existing diesel generating capacity must be constantly cycled to accommodate the varying system load. One of the major consequences of cycling the diesel generators is operating the units at less-than-optimal Nitrous-Oxide (NOx) emission operating points.  In response to diesel engine emission reviews at PBGS, the 2009 SCE-SCAQMD settlement agreement directed SCE to install a 1 MW / 7.2 MWh NGK Insulators sodium-sulfur battery system to help stabilize the generation fluctuations. The battery project was completed in 2013 in partnership with S&amp;amp;C Electric. It provides the necessary energy storage capacity during off-peak periods, and energy supply capacity during on-peak periods, to allow for steady operation of the diesel generators at fixed, minimum emission operating points. Additional benefits include improved system voltage regulation, system stability, and system reliability.",1000.0,,,,33.3397913,-118.31,,"Electric Bill Management, Electric Supply Reserve Capacity - Spinning, Grid-Connected Commercial (Reliability &amp; Quality), Load Following (Tertiary Balancing), Stationary Transmission/Distribution Upgrade Deferral, ",Avalon,California,United States,,30.07.2012,01.07.2011,,CAISO,Southern California Edison,Investor Owned,Primary Distribution,,,0.0,Operating as expected,6108000.0,0.0,,,DD.37.YYYY 23:37:59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,Wind Energy Institute of Canada Wind R&amp;D Park and Storage System for Innovation in Grid Integration,Electro-chemical,Sodium based Battery,Sodium-nickel-chloride Battery,Operational,1 MW Sodium-nickel-chloride Battery being used to integrate electricity from the 10 MW Wind R&amp;amp;D Park located at the over 30 year old Wind Energy Institute of Canada facility.,1000.0,,,,47.055645,-64.0,,"Renewables Capacity Firming, Renewables Energy Time Shift, ",North Cape,Prince Edward Island,Canada,02.05.2013,28.02.2014,01.01.2014,,,Maritime Electric Company Limited,Investor Owned,Secondary Distribution,Wind,S&amp;C Electric Company,15.0,,3000000.0,0.0,Wind Energy Institute of Canada,,DD.55.YYYY 00:55:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,Lerwick Power Station - NGK,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,De-Commissioned,"A 1 MW Sodium Sulfur battery was installed at the Shetland&#039;s Lerwick Power Station as a means of smoothing the peak demand and increasing the availability of renewable generation on the islands. However, after fire danger with this type of battery was reviewed, the installation was removed. The site is currently being prepared for a new VLRA battery installation.  The contract was awarded to S&amp;amp;C Electric Europe Ltd (S&amp;amp;C) at the end of September 2010 for the design, supply and installation of a 1 MW, 6 MWh NAS battery energy storage system (BESS). S&amp;amp;C would purchase the battery from an intermediary Japan Wind Development Co Ltd (JWD) who had procured the NAS battery from manufacturer NGK Insulators Ltd of Japan (NGK). This would mark the first NAS installation in the UK and only the second in Europe.  S&amp;amp;C, along with Ocean Kinetics, Power Systems UK and an engineer from NGK returned to site in May 2013 to commence the removal of the NAS battery system. The working party‟s previous experience of installing the modules was beneficial; all modules were quickly and safely removed and packaged securely for transport back to Japan for sale to another customer.",1000.0,,,,60.16696410000001,-1.16,,"Renewables Energy Time Shift, ",Lerwick,Shetlands,United Kingdom,01.10.2010,,,01.05.2013,,Scottish and Southern Energy (SSE),Investor Owned,Primary Distribution,,S&amp;C Electric Europe Ltd,0.0,,0.0,0.0,,,DD.57.YYYY 20:57:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,"Gasfinolhu Island Resort - T&amp;D Water Technologies and Development (with Nidec ASI, FIAMM, ABB)",Electro-chemical,Sodium based Battery,Sodium-nickel-chloride Battery,Operational,"All the Systems were designed by T&amp;amp;D Water Technologies and Development. The complex itself, valued at more than 45 million dollars, was designed by Japanese architect resident in New York, Yuji Yamazaki, and in partnership with T&amp;amp;D Water Technologies and Development. The project includes distribution networks, reverse osmosis for drinkable water, sewerage, conditioning and hot water production, and the Microgrid Hybrid Energy System, all designed to make of Gasfinolhu the first eco-friendly and sustainable luxury resort in the world. Its exclusive design, developed by T&amp;amp;D with first class commercial partners for batteries, inverters, photovoltaic panels, thermic solar panels, is focused to allow complete self-sufficiency of Gasfinolhu Island Resort, without harm the environment. Especially for this project, has been designed by T&amp;amp;D a photovoltaic canopy over the jetties with built-in panels, lighting system and other equipment, in order to use every area of the resort to yield energy and improve the system. The battery used was Sodium Nickel with integrated BMS, 64 batteries working at 620V with 23.5 kWh each. Everything is managed and controlled by a PMS (Power Management System), which is constantly monitored from Italy by T&amp;amp;D technicians.",600.0,,,,4.0,74.0,,"Load Following (Tertiary Balancing), Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Capacity Firming, Renewables Energy Time Shift, ",Malè,Male&#039; Atoll Nord,Maldives,01.01.2013,01.01.2013,,,,,,,Hybrid microgrid (solar PV and genset),"T&amp;D Water Technologies and Development with support of Nidec ASI, FIAMM, ABB",0.0,,0.0,0.0,,,DD.55.YYYY 21:55:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,"EDF EN Guiana, Toucan Project",Electro-chemical,Sodium based Battery,Sodium-nickel-chloride Battery,Operational,"Equipped with an innovative system for controlling its electrical equipment, this solar installation with energy storage is one of the first of its kind in France and worldwide.  Located in the town of Montsinéry-Tonnégrande on the coast of Guyana, the Toucan solar power plant represents an installed capacity of 5 MWp.  The technology installed on Toucan offers a better forecast of the energy production delivered and a reliable service for the network manager.  The electrical equipment of the installation is remotely controlled by innovative software developed by EDF Store &amp;amp; Forecast and EDF Energies Nouvelles, which provide the grid operator with very accurate forecasts of daily production.  Installed batteries contribute to the stability of the Guyanese electricity grid by absorbing excess solar energy produced and restoring it according to the needs of the network. The Sunzil teams, a 50% local subsidiary of EDF Energies Nouvelles, were in charge of the solar generator and the storage system was built by the FIAMM-NIDEC consortium.",1600.0,,,,5.0,-53.0,,"Renewables Energy Time Shift, ",Montsinéry-Tonnegrande,Montsinéry-Tonnegrande,French Guiana,06.08.2013,07.01.2015,,,,EDF Energies Nouvelles France,,,5 MW Solar Power Plant,,0.0,,0.0,0.0,,,DD.03.YYYY 21:03:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,29 Palms Durathon Battery Project,Electro-chemical,Sodium based Battery,Sodium-nickel-chloride Battery,Operational,"The customer is using the system primarily for a military micro-grid installation.  Being a fully integrated turnkey product, Durathon Battery Energy Storage Systems are scalable – from 100 kWh to multi MWh – and offer energy storage ranging from two to six hours. With accurate response times, the Durathon Battery Energy Storage System is a safe option that integrates seamlessly into any electric grid system. Designed to communicate with standard energy management system software, each Durathon Battery module easily integrates into any pre-existing, system-wide controller software",500.0,,,,33.8302961,-116.55,,"Black Start, Electric Energy Time Shift, Microgrid Capability, On-Site Power, ",Palm Springs,California,United States,08.07.2009,01.01.2014,,,CAISO,,,,1.2 MW PV,,0.0,,0.0,0.0,,,DD.00.YYYY 18:00:06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,Wakkanai Megasolar Project,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,Wakkanai Mega-Solar Project: NEDO funded this 5 MW PV and 1.5 MW NAS battery on Hokkaido island. The Japan Electric Power Exchange installed a 4 MW NAS battery for a 51-MW wind farm in 2008.,1500.0,,,,45.4156641,141.67,,"Electric Energy Time Shift, Electric Supply Capacity, Frequency Regulation, ",Wakkanai,Hokkaido Prefecture,Japan,,01.02.2008,,,,Hokkaido Electric Power Company,Investor Owned,Transmission,5 MW PV,,0.0,,0.0,0.0,,,DD.38.YYYY 21:38:04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,Hachijo Island NaS Battery ,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"The electricity network on Hachijo Island is supplied by internal combustion engine generators in addition to abundant natural resources, including geothermal and wind energy. As a part of a government-subsidized project, a 400-kW NAS battery system was installed adjacent to an existing 500-kW wind turbine generator. An investigation of the NAS system&#039;s capability to suppress fluctuations in wind generator output has been conducted since 2001. The results over the years confirm that wind generator output fluctuations can be effectively suppressed by the NAS battery&#039;s high-speed charge/discharge control system.",400.0,,,,33.102183000000004,139.8,,"Electric Energy Time Shift, Electric Supply Capacity, Frequency Regulation, ",Hachijo,Tokyo,Japan,09.09.2013,,,,,Tokyo Electric Power Company (TEPCO),Investor Owned,,,,0.0,,0.0,0.0,,,DD.36.YYYY 21:36:04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,Reunion Island Pegase Project,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"This 1st NaS battery for Reunion Island is located in Saint-André in the eastern part of the island. This site was chosen because of the available land, the proximity for connection to the electricity network and access to the EDF Reunion fiber optics network. With a power level of 1 MW, the NAS battery can provide 7.2 MWh or the equivalent of the average consumption of 2,000 households.  Bourbon Lumière was assigned the assembly, installation and connection of the battery to the network. Atexia took charge of the low current work. The work was carried out under the supervision of the Japanese companies NGK (NAS battery) and MEIDENSHA (power electronics and connection to the network).  The exchanges provided valuable learning, allowing for the installation of this new electrical system unit for Reunion Island, in terms of both the novelty of the facilities and the supervisors’ requirements.  The installation work took 10 weeks, in accordance with the schedule decided on by EDF and NGK/MEIDENSHA.",1000.0,,,,48.657451200000004,-4.14,,"Electric Energy Time Shift, Electric Supply Capacity, ",St. Andre,Reunion,France,,30.11.2009,,,,Électricité de France (EDF),Investor Owned,,"10 MW Solar PV Farm, 2 MW Solar PV Farm, 11 MW Wind Farm",,0.0,,0.0,0.0,,,DD.36.YYYY 21:36:42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,BC Hydro Field Battery Energy Storage,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"The 1 MW NaS battery is installed 50 km along 25 kV feeder from Golden, BC substation close to Field, BC. Battery system is able to operate islanded from the grid in order to provide back-up power to Field in the event of a feeder outage and is also set up to discharge over the peak hours from 4pm to 8pm every day and recharge over night. The system uses S&amp;amp;C&#039;s Storage Management System and Intellirupter device to manage the charge and discharge and isolate the system for islanding.  Telecommunications between the intellirupter and the storage management system is provided by 900 MHz SpeedNet radio. Telecommunications back to BC Hydro operations is provided by satellite. SCADA points are mapped to BC Hydro&#039;s EMS system for monitoring and control.",1000.0,,,,51.395609,-116.49,,"Electric Energy Time Shift, Electric Supply Capacity, ",Field,British Columbia,Canada,,01.07.2013,,,,BC Hydro,Federally Owned,Transmission,,,0.0,"July 15, 2013 BC Hydro experienced their first power outage since connecting the battery to the grid.  The system recognized the outage and switched to battery power, supplying the town’s electricity needs (about 200-300 kW) for 7.3 hours.  Once power was restored, the system automatically disconnected the battery and reconnected the town to the distribution grid. There have been seven outages since and the BESS has performed as intended during each.  In four cases, Field was supported in islanded mode for 7–10 hours.  The BESS also discharges from 4PM to 8PM every day and charges after 10 PM to provide peak shaving functionality for the Golden substation.",12646717.0,0.0,,,DD.35.YYYY 21:35:50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,Rokkasho Village Wind Farm - Futamata Wind Development,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"In May 2008, JWD completed construction of a wind farm near Rokkasho village in Aomori Prefecture, in northern Honshu. This smart grid wind farm is the first facility of its type to use sodium sulfur (NAS) batteries to store electricity for supply to the national power grid. These batteries are charged at night, when the demand for power is lower, and the stored electricity can be supplied to the grid together with the electricity generated by the windmills during the daylight hours. This ensures a steady supply of power to the grid even during those periods when power production falls as the result of low wind speed.   To control the transmission of power from the Rokkasho wind farm to the national power grid, Tokyo Densan, a Yokogawa representative and systems integrator, successfully installed STARDOM network-based controllers and FA-M3 range-free controllers.  https://www.ngk.co.jp/nas/case_studies/rokkasho/  http://www.yokogawa.com/iab/suc/power/iab-suc-jwd-en.htm",34000.0,,,,40.9673439,141.37,,"Electric Supply Reserve Capacity - Spinning, Renewables Capacity Firming, Renewables Energy Time Shift, ",Rokkasho,Aomori,Japan,,01.05.2008,,,,Tohoku Electric Power Company,,Transmission,51 MW Wind Farm (1.5 MW x 34 Wind Turbines),Japan Wind Development Co.,0.0,Estimated to be 89% to 92%,0.0,0.0,,,DD.40.YYYY 23:40:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
