,									     Title, Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Rated Energy,Duration,Modular,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
626,Borkum Island - Smart Grid Project - Netfficient,Electro-chemical,Electro-chemical,Electro-chemical,Operational,Netfficient will demonstrate feasibility of local small scale storage technologies covering low voltage and medium voltage scenarios and a wide range of applications and functionalities.  The following storage technologies will be integrated:       Super Capacitors      Li-ion batteries      Second Life Electric Vehicle Batteries      and Home Hybrid technologies as a combination of the above,0.0,,,,54.0,7.0,,"Electric Energy Time Shift, Microgrid Capability, Renewables Energy Time Shift, Resiliency, ",Borkum,Lower Saxony,Germany,09.09.2015,,,,,,,,,,0.0,,0.0,0.0,,,DD.41.YYYY 16:41:16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,Flinders Island - Hydro Tasmania,Electro-chemical,Electro-chemical,Electro-chemical,Contracted,"Hydro Tasmania has signed contracts totaling nearly $4 million for work on its renewable energy and storage project on Flinders Island, with Toshiba winning the contract for the supply of battery cells.  The Flinders Island Hybrid Energy Hub – announced earlier this year – will significantly increase renewable energy use on the island and reduce the use and importation of expensive diesel fuel by up to 60 per cent",0.0,,,,-40.1202414,148.02,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Capacity Firming, Resiliency, ",Whitemark,Tasmania,Australia,04.08.2015,11.12.2017,,,,Hydro Tasmania,State/Municipal Owned,,,,0.0,,12880000.0,0.0,Australian Renewable Energy Agency (ARENA),ARENA has two objectives: 1. Improve the competitiveness of renewable energy technologies 2. Increase the supply of renewable energy in Australia,DD.11.YYYY 23:11:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,"2 MW Potsdam, New York - Microgrid",Electro-chemical,Electro-chemical,Electro-chemical,Announced,"The microgrid will use local renewable resources as much as possible. The proposal calls for 3 megawatts (MW) of combined heat and power generators, 2 MW of solar PV, 2 MW of storage, and 900 kW or more of hydropower A $1.2 million grant from the DOE’s Office of Electricity Delivery and Energy Reliability and a $300,000 investment from GE will be used to develop an enhanced microgrid control system (eMCS). The control system will keep the town’s electricity on for several days if the main power station goes down, and will also help National Grid better integrate distributed energy resources into the grid. The microgrid will normally operate in a grid-connected mode. The eMCS will also be used to maximize the operating revenue of any individuals who have their own distributed generation systems. While studies are still being conducted, the hope is that during an extreme event when the main grid goes down, the microgrid will operate in island mode and use energy storage to help power essential services for up to two weeks. These services include SUNY Potsdam, Clarkson University, and critical municipal and emergency facilities such as local police, fire, hospital, potential shelter locations, and water/sewer facilities.",2000.0,,,,45.0,-75.0,,"Microgrid Capability, Renewables Energy Time Shift, Resiliency, ",Potsdam,New York,United States,01.05.2015,,,,NYISO,,,,,,0.0,,0.0,0.0,National Renewable Energy Laboratory (NREL),The National Renewable Energy Laboratory does advanced research on all of the latest technologies in renewable energy and storage as well as how to implement them into the existing grid.,DD.46.YYYY 17:46:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,1 MW Necker Island NRG Virgin Project,Electro-chemical,Electro-chemical,Electro-chemical,Operational,"Thanks to a cutting-edge renewable power partnership with NRG and Virgin Limited Edition, Necker Island will be powered with a solar + storage microgrid. Upon completion, the 1.0 MW microgrid seeks to reduce diesel energy usage on the island by at least 75 percent.",1000.0,,,,18.526766600000002,-64.36,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Resiliency, ",,Necker Island,British Virgin Islands,19.08.2015,,,,,,,,"Wind, Solar",,0.0,,0.0,0.0,,,DD.08.YYYY 23:08:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,Mitsubishi UPS at CoreSite Santa Clara Data Center,Electro-chemical,Electro-chemical,Electro-chemical,Operational,"CoreSite Realty Corporation chose Mitsubishi Electric Power Products to provide Uninterruptible Power Supply (UPS) units for their 101,000 square-foot data center in Santa Clara, Calif. CoreSite’s Santa Clara data center was completed on July 21, 2011 and is the sixth CoreSite data center and colocation facility to feature Mitsubishi Electric UPS products.  CoreSite’s newest facility is the second of four planned data centers at the company’s Santa Clara campus. The first on-campus data center has posted Power Usage Effectiveness (PUE) levels of 1.3 and Mitsubishi Electric’s 9900B units are expected to contribute to an even lower PUE at the new data center, leveraging their 97 percent efficiency rating. Mitsubishi Electric UPS products also contributed to the LEED Gold certification and Silicon Valley Power’s Energy Innovator Award, both received at CoreSite’s 2901 Coronado data center in July of 2011.",1500.0,,,,37.375202,-121.97,,"Electric Supply Reserve Capacity - Spinning, Resiliency, ",Santa Clara,California,United States,,21.07.2011,,,CAISO,Silicon Valley Power,State/Municipal Owned,,,,0.0,,0.0,0.0,,,DD.45.YYYY 00:45:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,Cape Barren Island Hybrid System,Electro-chemical,Electro-chemical,Electro-chemical,Operational,Cape Barren Island received a major electricity upgrade in 2009 with a three-stage project that involved: a) upgrading of diesel generation; b) upgrading control systems and the network; c) installation of two 20 kW wind turbines; d) installation of 3 kW of solar panels; and e) installation of a large battery bank.,163.0,,,,-40.3982432,148.2,,"Onsite Renewable Generation Shifting, Renewables Capacity Firming, ",Cape Barren Island,Tasmania,Australia,03.06.2013,,,,,Hydro Tasmania,Public Owned,Transmission,Wind Turbines,,20.0,Performance metrics not available.,0.0,0.0,,,DD.30.YYYY 23:30:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,"Off-Grid Installation in Regional Queensland, Australia",Electro-chemical,Electro-chemical,Electro-chemical,Operational,"This project was completed for a remote cattle station in Regional Queensland to replace their SWER (single wire earth return) power network to combat increasing power prices and to vastly improve the reliability of their power source. This system supplies over 100 kWh (solar and storage combined) of electricity per day to run heavy machinery, power tools, air-conditioners, water filtration, bore pumps and general appliances.",5.0,,,,-24.0,0.0,,"Electric Bill Management, Electric Bill Management with Renewables, Electric Supply Capacity, Microgrid Capability, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, Voltage Support, ",JERICHO,QLD,Australia,10.11.2014,30.01.2015,02.11.2014,,,,Cooperative (Customer Owned),,,Gem Energy Australia,18.0,,125000.0,0.0,Gem Energy Australia,,DD.54.YYYY 16:54:24,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1112,Remote Off-Grid Container - Regional Queensland ,Electro-chemical,Electro-chemical,Electro-chemical,Operational,"Containerized off-grid system which was specially developed for the easy deployment in remote locations. The system features AC and DC coupled charging for redundancy and efficiency.   The system features environmentally friendly Aquion salt water batteries, Australian made Selectronic battery controller and Imark DC charger.",2.0,,,,-24.0,0.0,,"Microgrid Capability, On-Site Power, Resiliency, ",Emerald,QLD,Australia,,26.10.2015,,,,,,,,Gem Energy Australia,12.0,,0.0,0.0,Gem Energy Australia,,DD.59.YYYY 16:59:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,Connecticut Municipal Electric Energy Cooperative (CMEEC) - SolarCity / Brightfields Development,Electro-chemical,Electro-chemical,Electro-chemical,Contracted,Brightfields Development and SolarCity announced the development of 13 megawatts (AC) of solar power systems and at least 1.5 megawatts (6.0 megawatt hours) of energy storage systems located in southern Connecticut. Connecticut Municipal Electric Energy Cooperative (CMEEC) will use the solar and stored energy generated to provide a cleaner and more resilient power infrastructure for its municipal utility members and wholesale electric customers.,1500.0,,,,41.60322070000001,-73.09,,"Electric Energy Time Shift, Onsite Renewable Generation Shifting, Renewables Capacity Firming, Renewables Energy Time Shift, ",,Connecticut,United States,05.05.2016,31.12.2016,,,ISO-NE,Connecticut Municipal Electric Energy Cooperative,Investor Owned,,,Brightfields Development,20.0,,0.0,0.0,,,DD.01.YYYY 23:01:07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,Black &amp; Veatch World Headquarters Microgrid System,Electro-chemical,Electrochemical,Electrochemical,Operational,"Black &amp;amp; Veatch’s microgrid system generates electricity through a combination of natural gas microturbines, solar energy, geothermal and battery storage at the company’s World Headquarters in Overland Park. The microgrid provides enough clean energy to run the headquarters’ 12,000 square-foot Rodman Innovation Pavilion. It can operate as an independent power source or in support of the traditional electric grid, adding resilience while lowering energy costs.   The system includes two natural gas-fired microturbines that deliver onsite electrical power and heat generation. During winter months, heat is recovered from the microturbines to support climate control for the World Headquarters, the largest office building in Kansas. A geothermal heat pump system with 15 wells each drilled 500 feet deep also helps heat and cool the Pavilion. The microgrid system also uses battery technology to capture and store energy from generation resources and deliver electricity to the headquarters during times of high electric demand.  The microgrid is capable of producing about 1,300 megawatt hours of power annually. It has three rooftop solar photovoltaic panel groups—monocrystalline, polycrystalline and AC modules that use micro inverters. They provide 50 kilowatts (kW) of electricity at their peak output. The two natural gas-fired microturbines deliver 130 kW of power generation. A 100 kWh lithium-ion battery energy storage system is used. The microgrid system can be islanded from the external electric grid and helps ensure electric supplies in the event of a power outage. The microgrid also provides power to a portion of the 45 electric vehicle charging stations at the World Headquarters.",200.0,,,,39.0,0.0,,"Electric Bill Management, Electric Bill Management with Renewables, Microgrid Capability, Renewables Capacity Firming, Renewables Energy Time Shift, Resiliency, ",Overland Park,Kansas,United States,,28.04.2015,,,,Kansas City Power and Light Company,Public Owned,,,Black &amp; Veatch,0.0,,0.0,0.0,,,DD.38.YYYY 17:38:16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,Pilbara Meta Maya Regional Aboriginal Corporation - EMC,Electro-chemical,Electro-chemical,Electro-chemical,Operational,"EMC Solar Construction has been engaged  to design and build a 100 kW solar PV power station with a 64 kWh battery system and a 110 kVA diesel generator at its new home base in Wedgefield, Port Hedland – an independent power system that would generate and store 100% of the electricity needs of PMMRAC’s offices, workshop and depot.",40.0,,,,-20.0,0.0,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, Resiliency, ",Wedgefield,Port Hedland,Australia,31.12.2014,22.09.2015,,,,,,,100 kW Solar PV,EMC Solar Construction ,0.0,,0.0,0.0,,,DD.57.YYYY 17:57:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,6 MW / 10 MWh Molokai Island Energy - Phase One,Electro-chemical,Electro-chemical,Electro-chemical,Announced,Ikehu Molokai phase one involves a major solar energy farm paired with a battery storage system near Maui Electric Co.’s existing power plant.,6000.0,,,,21.1443935,-157.02,,"Microgrid Capability, Onsite Renewable Generation Shifting, Renewables Capacity Firming, Resiliency, ",Molokai,Hawaii,United States,01.05.2015,,,,,Maui Electric Company (MECO),,,6 MW PV,Princeton Energy Group,20.0,,0.0,0.0,,,DD.18.YYYY 21:18:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,AMS 50 MW Hybrid-Electric Buildings,Electro-chemical,Electro-chemical,Electro-chemical,Contracted,"Advanced Microgrid Solutions (AMS) announced today that the company has been awarded a 50 MW contract by Southern California Edison (SCE) to develop the first grid-scale fleet of Hybrid-Electric Buildings in the world.  AMS&#039;s Hybrid-Electric Building project is a cutting-edge initiative to install advanced energy storage systems in commercial and industrial buildings to provide large-scale grid support to utilities. Equipped individual buildings with state-of-the-art battery technology and advanced energy management software enables the building load to be shifted from electric grid to battery power during peak demand periods. Hybrid-electric buildings are then aggregated into &quot;fleets&quot; and operated as a single resource, allowing SCE to shift the entire fleet of buildings to stored energy when grid resources are strained.  The first 10 MW Hybrid-Electric Building project will be installed in Irvine, California and will be completed in Q4 of 2016.",50000.0,,,,34.0522342,-118.24,,"Electric Energy Time Shift, ",Los Angeles,California,United States,05.11.2014,25.04.2018,,,CAISO,Southern California Edison,Investor Owned,,,,0.0,,0.0,0.0,,,DD.34.YYYY 00:34:39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,Stem 85 MW Western Los Angeles Basin,Electro-chemical,Electro-chemical,Electro-chemical,Contracted,"Stem, Inc. has been awarded 85 MW in the local capacity procurement from Southern California Edison (SCE). Under the terms of this multi-year agreement, Stem will deploy its advanced, behind-the-meter energy storage solution at customer locations in the Western Los Angeles Basin to act as dispatchable capacity to enhance the local reliability of the region.  Through the combination of reliable storage and a proprietary software platform, Stem empowers customers to more efficiently monitor and manage energy use while providing additional capacity to SCE. The Stem Zero financing program, backed by more than $100M in funding, enables immediate energy savings with no upfront cost.",85000.0,,,,34.0522342,-118.24,,"Electric Bill Management, Electric Energy Time Shift, Electric Supply Capacity, Grid-Connected Residential (Reliability), ",Los Angeles,California,United States,05.11.2014,,,,CAISO,Southern California Edison,Investor Owned,Secondary Distribution,Behind the meter,"Stem, Inc.",0.0,,0.0,0.0,,,DD.49.YYYY 02:49:56,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,Eco House Project,Electro-chemical,Electro-chemical,Electro-chemical,Operational,"The name “Ecollab.” is a combination of the words “ecology”, “collaboration,” and “laboratory”. Ecollab. is a simple and airy building with a modern appearance and a warm and soft atmosphere. At Ecollab. research is carried out from a variety of aspects aimed at creating the next generation of environmentally-friendly lifestyles.",14.0,,,,38.268215000000005,140.87,,"Renewables Capacity Firming, Renewables Energy Time Shift, On-Site Power, ",Sendai,Miyagi,Japan,11.06.2013,,,,,,,,,,0.0,,0.0,0.0,,,DD.59.YYYY 23:59:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
