,									     Title, Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Rated Energy,Duration,Modular,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
570,30 kW / 130 kWh - University of New South Wales - Gildemeister CellCube,Electro-chemical,Vanadium Redox Flow Battery,Vanadium Redox Flow Battery,Operational,"The CellCube installation has an output of 30 kW and a capacity of 130 kWh. The energy storage system has been in operation at UNSW since June 2015. In addition to research purposes, the system is used to store surplus electricity from a 150-kW photovoltaic system if it cannot be used immediately. Researchers at UNSW are looking to evaluate different performance management algorithms.",30.0,,,,-34.0,151.0,,"Electric Bill Management, Electric Bill Management with Renewables, Electric Energy Time Shift, Microgrid Capability, Renewables Energy Time Shift, Resiliency, ",Sydney,New South Wales,Australia,04.10.2014,,,,,AGL Energy,Investor Owned,,150 kW photovoltaic system,,0.0,,0.0,0.0,University of New South Wales,UNSW is one of Australia&#039;s leading research and teaching universities.,DD.58.YYYY 22:58:59,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,5 MW / 20 MWh - Ontario IESO - SunEdison / Imergy Flow Battery,Electro-chemical,Vanadium Redox Flow Battery,Vanadium Redox Flow Battery,Contracted,"SunEdison signed a 10-year agreement with Ontario&#039;s Independent Electricity System Operator to supply 5 megawatts—20 megawatt-hours—of battery storage to the province. The Ontario IESO works at the heart of Ontario&#039;s power system, and is responsible for making sure everyone in the province gets the electricity they need, when they need it. In addition to leveraging the battery&#039;s storage capability, the IESO intends to use data from this energy storage project to analyze how storage can be used to smooth the power flow from wind and solar, defer expensive system upgrades, and ultimately shape the future of its grid. This project is SunEdison&#039;s first commercial large scale grid-connected energy storage project, and is one of the first commercial applications of flow batteries in Canada.",5000.0,,,,51.253775,-85.32,,"Frequency Regulation, Renewables Capacity Firming, ",TBD,Ontario,Canada,11.12.2015,,01.07.2017,,IESO,Ontario IESO,,,,SunEdison,10.0,,0.0,0.0,,,DD.29.YYYY 01:29:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,100 kW / 480 kWh - Ergon Energy - RedFlow,Electro-chemical,Zinc Bromine Flow Battery,Zinc Bromine Flow Battery,Contracted,"Ergon Energy will establish an on-grid demonstration of a RedFlow energy storage system integrated with community-scale solar PV. The system will comprise 48 RedFlow zinc-bromide flow batteries (ZBM) in a containerised large-scale battery solution (LSB) producing 100 kW and 480 kWh of energy matched to an ABB PCS100 inverter. Ergon supplies electricity to over 733,000 customers across a vast operating area of over 1 million square kilometres, which is about 97% of the state of Queensland.",100.0,,,,-20.9175738,142.7,,"Electric Energy Time Shift, Renewables Capacity Firming, ",TBD,Queensland,Australia,09.12.2015,,31.01.2016,,,Ergon Energy,State/Municipal Owned,,Community-Scale Solar PV,,0.0,,0.0,0.0,,,DD.41.YYYY 03:41:49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,"20 kW / 72 kWh ICL Fire Retardant Production Site - Rancho Cucamonga, CA",Electro-chemical,Electro-chemical,Zinc Bromine Flow Battery,Operational,"An energy storage installation has been completed at ICL Fire Retardant Production Site in Rancho Cucamonga by Eguana Technologies and Primus Power.  Primus&#039; patented EnergyCell is a 20 kW/72 kWh zinc bromide energy storage system for distributed applications that incorporates Eguana&#039;s Bi-Direx power control system to connect to the grid and control battery charge and discharge functions. ICL anticipates that the behind-the-meter battery deployment will yield a 16% reduction to its annual operating expenses, with no impact to the facility&#039;s operations. Bromine-based batteries are ideally suited for the long-duration stationary market as a solution to help companies efficiently and effectively store electricity, allowing them to deploy power when it is needed most, which minimizes energy waste, reduces overall energy use and costs, and ensures operations can continue in the event of a power outage.",20.0,,,,34.0,-118.0,,"Demand Response, Electric Bill Management, Electric Energy Time Shift, Microgrid Capability, Resiliency, ",Rancho Cucamonga,California,United States,,19.10.2015,,,CAISO,Southern California Edison,Investor Owned,Secondary Distribution,,,0.0,Anticipated 16% reduction to annual operating expenses,0.0,0.0,,,DD.22.YYYY 18:22:38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,South Bohemian Science and Technology Park,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"This project was installed for the South Bohemian Science and Technology Park, located in Budweis, about 100 kilometers south of Prague. The Park is located on the campus of the University of South Bohemia and serves as entrepreneurial innovation center.  The Vanadium-Redox-Flow storage system CellCube FB 30-130 installed, works in combination with a 76 kWp photovoltaic system. The storage system, with a power output of up to 30 kW and a storage capacity of 130 kWh, is used in order to increase the self-consumption level of the building, but also as safeguard in case of blackouts.",30.0,,,,49.0,14.0,,"Electric Bill Management with Renewables, Grid-Connected Commercial (Reliability &amp; Quality), On-Site Power, Resiliency, ",Budweis,Bohemia,Czech Republic,01.06.2015,,,,,,,,76 kW Rooftop Solar,"B64, s.r.o",0.0,,0.0,0.0,,,DD.44.YYYY 17:44:50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,Kazakhstan - 25MW / 100MWh - Flow Batteries - Primus Power,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Contracted,"In May 2015 Primus executed a strategic agreement with Samruk-Energy, the principal electricity provider in the Republic of Kazakhstan. As part of the multi-year agreement, Samruk-Energy plans to purchase Primus systems totaling 25 MW · 100 MWh -- representing 1,250 batteries. These Primus systems will be assembled inside Kazakhstan and help the country reach its renewable energy goals of 30 percent by 2030 and 50 percent by 2050.",25000.0,,,,51.1605227,71.47,,"Electric Energy Time Shift, Renewables Energy Time Shift, Resiliency, ",Astana,Astana,Kazakhstan,01.05.2015,,,,,Samruk Energy,Federally Owned,,,,0.0,,0.0,0.0,,,DD.40.YYYY 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Sumava National Park CellCube,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"The energy storage project was officially opened in June 2015 to supply the first e-charging station located in the National Park Šumava with green power. The park is part of the Bohemian Forest, one of the largest connected forest areas in Central Europe. In order to supply a fleet of electric vehicles, which can be rented by visitors, a green solution was sought, that could also operate grid-independent. In this case the CellCube storage system works in combination with an 11 kWp solar system as well as with a 5 kW wind power plant. The combination of power generation from renewable energy sources with a storage system allows for 100% CO2-free charging of electric vehicles, 24 hours a day, seven days a week.",10.0,,,,0.0,0.0,,"Grid-Connected Commercial (Reliability &amp; Quality), Microgrid Capability, ",Sumava,Bohemian Forest,Czech Republic,24.08.2015,,,,,,,,11 kW solar and 5 kW wind,B64 s.r.o.,0.0,,0.0,0.0,,,DD.19.YYYY 21:19:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,Randolph-Macon College - Dominion Virginia Power,Electro-chemical,Electro-chemical,Zinc Iron Flow Battery,Operational,"Dominion Virginia Power installed more than 265 solar panels on the rooftop of R-MC&#039;s Copley Science Center, making this project the state’s first fully integrated solar and battery storage site of its kind, which will help provide a steady delivery of electricity even when the sun is not shining. The project, under Dominion Virginia Power’s Solar Partnership Program, will test two unique battery technologies, along with the roof-mounted solar system, to determine its effects on the distribution system.",48.0,,,,38.0,-77.0,,"Onsite Renewable Generation Shifting, Renewables Capacity Firming, Resiliency, ",Ashland,Virginia,United States,,22.04.2015,,,PJM,,Investor Owned,,,,0.0,,0.0,0.0,,,DD.35.YYYY 16:35:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,2 MW / 6 MWh ViZn Energy - Ontario IESO Project - Hecate Energy,Electro-chemical,Flow Battery,Zinc Iron Flow Battery,Contracted,The Ontario Independent Electricity System Operator (IESO) is continuing to build out their energy storage capabilities. Hecate Energy has a contract for part of that build out and recently chose technology provider ViZn Energy Systems Inc. (ViZn) to provide a 2 MW / 6 MWh zinc-iron redox flow battery system for the provision of ancillary services to the Ontario grid operated by the IESO.,2000.0,,,,51.253775,-85.32,,"Frequency Regulation, Renewables Capacity Firming, Resiliency, ",IESO (TBD),Ontario,Canada,18.08.2015,31.03.2016,,,IESO,,,,,Hecate Energy,20.0,,0.0,0.0,,,DD.36.YYYY 18:36:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,10 kW / 100 kWh Haak Fruitfarm Gildemeister CellCube,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,Fifth generation fruit grower Claus Haak with his farm in the wonderful Altes Land region near Hamburg has decided to generate as much of the energy he needs for cultivation through to the sale of his apples from renewable sources using a photovoltaic system and also to buffer this electricity in an energy storage system so it can be used on overcast days or at night.   The system utilizes a Gildemeister CellCube FB 10-100. The CellCube energy storage system is based on vanadium redox flow technology which allows for stable power supply. The Haak family has taken on a pioneering role in resource-saving energy generation and harbors the vision – one that will hopefully soon come true – of running the farm to 100% on the energy they produce themselves completely independently of the public electricity grid.,10.0,,,,53.642034200000005,10.06,,"Electric Bill Management with Renewables, On-Site Power, ",Altes Land,Hamburg,Germany,19.08.2015,,,,,,,,,,0.0,,0.0,0.0,,,DD.14.YYYY 21:14:39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,30 kW / 300 kWh DMG Mori Seiki Headquarters,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"DMG Mori Seiki Co. Ltd.’s new headquarters in Tokyo is secured against blackouts by CellCube storage systems. The new headquarters building relies on its own power generation and storage of that energy produced on-site. Three CellCube FB 10-100 units will be utilized to store the energy produced from the solar installation on the roof of the building.  A small wind turbine, the WindCarrier, serves as an additional energy supplier. The WindCarrier, with its vertical rotation axis, has minimum space requirements – in this case it was placed in the city center of Tokyo on DMG MORI’s grounds. The idea of space-saving installations plays a vital role due to Tokyo’s lack of space. The energy project shows how energy can be produced safely and sustainably for on-site use. The energy produced is not only used for on-site consumption but also for peak shaving and emergency power supply.",30.0,,,,35.70902589999999,139.73,,"On-Site Power, Renewables Capacity Firming, Resiliency, ",Tokyo,Tokyo,Japan,,01.07.2014,,,,,,,,,0.0,,0.0,0.0,,,DD.55.YYYY 20:55:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,GAT College 30 kW Imergy Flow Battery,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"Imergy Power Systems has installed a 30 kilowatt, 120 kilowatt-hour ESP30 vanadium flow battery at Global Academy of Technology (GAT) College in Bangalore, India. GAT jointly with SunEdison have a solar research and testing center set-up in their premises. As part of this initiative, SunEdison has implemented rooftop solar and conducts various tests. By implementing the IMERGY storage solution in the premises, GAT is able to store the energy produced by the PV panels during the day and use it during the non-solar time, thus eliminating the diesel generator run to provide clean power when needed.",30.0,,,,12.926844000000001,77.53,,"Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Capacity Firming, ",Bangalore,Karnataka,India,15.06.2015,15.06.2015,,,,,,,150 kW Solar PV,,0.0,,0.0,0.0,Global Academy of Technology,"Provide clean and green energy at the premises, eliminate the diesel run, save on the operational costs, and finally, help the engineering students in the college to understand the technology and help create the knowledge base and use the skill sets and the technology to implement rural microgrids to light up the off-grid villages and provide energy security to the country.",DD.17.YYYY 17:17:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,RedFlow 300 kW Adelaide,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"Australian battery developer Redflow has sold a commercial-scale model of its zinc bromide flow energy storage system to Base64 who will couple it with an existing solar system on a renovated office complex in Adelaide, as part of longer term plans to take the office off-grid.  The battery system is contained in 20 foot (6m) box that will accommodate 60 ZBM3 battery modules providing up to 300kW and 660kWh of energy with a voltage output between 400V and 800V DC. Delivery and installation is expected in June 2015.  Redflow said in a statement the system is scaleable and can be placed in series and/or parallel and powered from renewable energy sources such as solar.  Base64 will use the $1 million storage system to store energy from its existing 20kW array of solar panels. Hackett says the system will allow a significant reduction in consumption from the grid, particularly in peak periods, and act as a back-up in power failures.",300.0,,,,-34.92862120000001,138.6,,"Electric Bill Management, Electric Supply Reserve Capacity - Spinning, Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Capacity Firming, ",Adelaide,South Australia,Australia,03.03.2015,,01.06.2015,,,,,,Solar PV,,0.0,,1000000.0,0.0,,,DD.33.YYYY 21:33:05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Guodian Hefeng Beizhen Wind Farm: VFB,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"At the end of 2013, Huadian Tianren won the bid of 7 MW/14 MWh energy storage projects of Beizhen wind farm together with Rongxin power electronics and other partners. In April 2014, Rongke Power  signed the contract with Rongxin to supply a 2 MW/4 MWh vanadium energy storage system (ESS).The system is used for power generation tracking, wind power output smoothing, frequency regulating and voltage supporting, thus the comprehensive utilization rate of wind power generation integrated in power grid will be improved.         The 2 MW/4 MWh vanadium ESS is composed of 4 sets of 500 kW subsystems. Each subsystem contains two standard containers using cell stacks with rated power of 31.5 kW. This containerized system design maximizes on-site construction efficiency and meanwhile minimizes the installation space. The vanadium ESS includes real-time SOC monitoring, deep charge/discharge, and a long life-cycle, all while effectively smoothing wind power output and reducing the impact of intermittent wind output to electric grids. At the same time, through smart control aligned with wind power forecast, the vanadium ESS can improve power generation tracking and increase renewable energy utilization.",2000.0,,,,39.05046,121.78,,"Frequency Regulation, Onsite Renewable Generation Shifting, Renewables Capacity Firming, Voltage Support, ",Jinzhou,Liaoning,China,19.08.2014,,,,,,,,99 MW Wind,Huadian Tianren,0.0,,0.0,0.0,,,DD.03.YYYY 14:03:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723,Guodian Longyuan Wind Farm VFB - Rongke Power &amp; Anshan Rongxin,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"On March 15, 2013 Faku wind power farm 5MW/10MWh energy storage system (ESS), built by Dalian Rongke Energy Storage Technology Development Co., Ltd. (referred to as Rongke Power) connected successfully to the grid of Liaoning Liaoning Power Grid.  The system implementation began in August 2012. The system will be equipped with Longyuan Power&#039;s 50-MW Bewini wind farm to track the planned power generation and smooth the wind power output, thereby enhancing the ability of wind power to connect to the grid. In addition, it will also play an active role in transient wind power emergency response and transient voltage emergency support in the grid-connected operation of wind power to ensure that the overall operation of the power grid is safer and more reliable.                The station is located in Shenyang, Liaoning Province. It is supporting 10% of the 50MW power plant.  Rongke power takes charge of design, manufacture, installation and debugging of the project.  The wind farm project covers an area of",5000.0,,,,41.805865000000004,123.43,,"Electric Supply Reserve Capacity - Spinning, Onsite Renewable Generation Shifting, Renewables Capacity Firming, Voltage Support, ",Shenyang,Liaoning,China,,15.03.2013,,,,Liaoning Liaoning Power Grid,,,,"Rongke Power, Anshan Rongxin",0.0,,0.0,0.0,,,DD.46.YYYY 00:46:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
724,DMG Gildemeister CellCube Industrial Smart Grid,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"Gildemeister Energy Solutions Microgrid combination consisting of 1MW  freestanding PV plant plus CellCube energy storage cluster consisting of 1x FB200-400 and 2x FB30-130 for demand peak shaving, IT backup, and &quot;green powered&quot; eMobility applications. Intelligent smart meter calculates best dispatch strategy of stored energy.",260.0,,,,52.0302285,8.53,,"Grid-Connected Commercial (Reliability &amp; Quality), Load Following (Tertiary Balancing), Onsite Renewable Generation Shifting, ",Bielefeld,Northrhein-Westfalia,Germany,,15.09.2011,,,,,Investor Owned,,PV system approx. 1MWp,,25.0,"520,000 kg CO2 annually",0.0,0.0,,,DD.54.YYYY 16:54:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Kind Island Renewable Energy Expansion VRB,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Offline/Under Repair,"The King Island Renewable Energy Expansion (KIREX) project in 2003 supplemented the existing Huxley Hill Wind Farm by adding additional wind turbines and a vanadium redox flow battery.  - 68,000 litres of electrolyte contained in four plastic tanks  - Six Sumitomo cell stacks  - Energy storage of 200 kW for four hours  - Peak short-term output of 400 kW",200.0,,,,-39.9282417,143.85,,"Onsite Renewable Generation Shifting, Renewables Capacity Firming, ",Currie,Tasmania,Australia,,01.01.2003,,,,Hydro Tasmania,State/Municipal Owned,,Wind,,0.0,,0.0,0.0,,,DD.03.YYYY 23:03:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,Washington State University 1 MW UET Flow Battery - Avista Utilities,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"Avista Utilities was awarded $3.2 million for the project which includes installing a 1 MW/3.2 MWh UET vanadium flow battery in Pullman, Wash., to support WSU’s smart campus operations. PNNL will collaborate with WSU to develop a control strategy for this project. Avista is participating in the Pacific Northwest Smart Grid Demonstration Project and previously received a DOE Smart Grid Investment Grant.  The Uni.System will be used by the customer, Avista Utilities, for load shifting, frequency regulation, and conservation voltage regulation on the Turner distribution circuit.   The UET solution will also support Avista’s end‐user, manufacturer Schweitzer Engineering Laboratories (SEL), with UPS, black start, and 4‐cycle ride‐through.  SEL is a global leader in protective relays and other grid equipment.  The project is funded in part by the Washington State Clean Energy Fund, proposed by Gov. Jay Inslee and approved by the Legislature in 2013.  Over $14 million in matching grants were awarded to Avista, Puget Sound Energy, and Snohomish Public Utility District for projects to demonstrate battery technologies in the electrical grid.  As a result, Washington is now one of the market leaders in energy storage in the U.S. ",1000.0,,,,46.7273316,-117.15,,"Black Start, Electric Energy Time Shift, Electric Supply Reserve Capacity - Spinning, Frequency Regulation, Load Following (Tertiary Balancing), Microgrid Capability, Ramping, Voltage Support, ",Pullman,Washington,United States,10.07.2014,17.06.2015,,,,Avista Utilities,Investor Owned,,,Avista Utilities,0.0,,0.0,0.0,Washington State University,,DD.53.YYYY 18:53:44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
806,Bosch Braderup ES Facility: Flow Battery - Energiespeicher Nord GmbH &amp; Co KG,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"From now on, one of Europe’s largest hybrid batteries will store the electricity generated at a community wind farm in the northern German municipality of Braderup and feed it back into the power grid as needed. Bosch and the community wind farm run by BWP Braderup-Tinningstedt GmbH &amp;amp; Co. KG together brought the stationary energy storage facility on stream on July 11, 2014.  Bosch designed, built and operates the hybrid system, which has a total capacity of 3 megawatt hours (MWh). Comprising a 2 MWh lithium-ion storage unit and a 1 MWh vanadium redox flow battery, the energy storage plant operates with electronic controls and software specially developed by Bosch.",325.0,,,,54.83235,8.9,,"Frequency Regulation, Onsite Renewable Generation Shifting, Transmission Congestion Relief, ",Braderup,Schleswig-Holstein,Germany,04.02.2013,15.09.2014,,,,Schleswig-Holstein Netz AG,Investor Owned,Primary Distribution,19.8 MW Wind,Energiespeicher Nord GmbH &amp; Co KG,15.0,,0.0,0.0,,,DD.11.YYYY 16:11:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
819,UET HQ Mukilteo BESS,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,UniEnergy Technology (UET) has installed its patented vanadium flow battery system adjacent to its facility in Washington. The 1.8 MWh system provides 600 kW of peak power.,600.0,,,,47.8887886,-122.29,,"Electric Energy Time Shift, On-Site Power, ",Mukilteo,Washington,United States,11.07.2014,,,,,,,,,,0.0,,0.0,0.0,,,DD.20.YYYY 18:20:19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,PSE Bellevue Storage Innovation Project,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"Substation-sited storage to defer T&amp;amp;D capacity, increase reliability, and add system flexibility.",500.0,,,,47.6134732,-122.19,,"Electric Supply Capacity, Ramping, Transportable Transmission/Distribution Upgrade Deferral, ",Bellevue,Washington,United States,,01.10.2012,,,,Puget Sound Energy,Investor Owned,Primary Distribution,,,20.0,,0.0,0.0,Pacific Northwest National Labs,Economic Analysis,DD.17.YYYY 23:17:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
876,PV and EV Charging Systems at Sporting Venue ,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"ZBB provided ZBB EnerStore® Zinc-bromide flow batteries and a 25 kW inverter to be integrated with PV (solar) and fast-charge electric vehicle charging while connected to the grid to provide a continuous supply of energy and optimize the interconnected resources. The company will be using the system to demonstrate and promote renewable energy technologies at a major sporting venue as part of a public awareness campaign, and will have this installation serve as a template for future large, commercial customer sites across their service region for integrated PV and EV charging system requirements.",25.0,,,,33.4483771,-112.07,,"Onsite Renewable Generation Shifting, Renewables Capacity Firming, Voltage Support, ",Phoenix,Arizona,United States,15.01.2014,,,,,,,,,,0.0,,0.0,0.0,,,DD.23.YYYY 19:23:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
877,Joint Base Pearl Harbor Hickam (JBPHH) U.S. Military Base,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,The ZBB EnerSystem™ includes a ZBB EnerSection® power and energy control center combined with a ZBB EnerStore® next generation proprietary flow battery system. The ZBB EnerSystem™ intelligently manages inputs of various energy sources on the base that include an existing photovoltaic (PV) solar power system and new wind turbines.,125.0,,,,21.0,-158.0,,"Black Start, Onsite Renewable Generation Shifting, ",Honolulu,Hawaii,United States,02.05.2012,,,,,Hawaiian Electric Company,,,,,0.0,,0.0,0.0,,,DD.23.YYYY 19:23:42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,VISA (Data Processing Center),Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"ZBB Energy Storage System provides uninterrupted power to DC loads at major data center. The system includes the ZBB EnerStore® flow battery and a ZBB EnerSection® power and control center with PV and wind inputs, along with a fixed 380v DC output for continuous power output while tied to the grid.",25.0,,,,39.0,-77.0,,"On-Site Power, ",Ashburn,Virginia,United States,16.01.2014,,,,PJM,,,,,,0.0,,0.0,0.0,,,DD.24.YYYY 19:24:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,Tetiaroa Brando Resort,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"ZBB is teamed up with Pacific Beachcomber to provide a 2,000 kWh ZBB EnerStore® System,which includes  (40) 50kWh Zinc Bromide Battery Modules, for the luxury eco-resort, The Brando on Tetiaroa in French Polynesia.",1000.0,,,,-16.9916652,-149.58,,"On-Site Power, Renewables Capacity Firming, ",Tetiaroa,Tahiti,French Polynesia,16.01.2014,,,,,,,,,,0.0,Remote Mini Grid; PV Stability; Genset Fuel Minimization,0.0,0.0,,,DD.24.YYYY 19:24:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
